gbifID;scientificName;occurrenceStatus;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;depth;depthAccuracy;eventDate
2027243768;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243744;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243727;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243715;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243701;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243692;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243674;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243662;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243655;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243646;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243639;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243629;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243617;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243604;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243591;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243587;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243582;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243577;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243576;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243572;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243563;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243559;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243556;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243551;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243541;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243540;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243529;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243527;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243386;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243296;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243287;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243273;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243261;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
2027243258;Neogobius melanostomus (Pallas, 1814);present;51.06603;5.79971;250;;;2016-08-24T00:00:00Z
1432530208;Neogobius melanostomus (Pallas, 1814);present;56.606335;16.433286;100;;;2016-08-24T00:00:00Z
2251735687;Neogobius melanostomus (Pallas, 1814);present;56.0665;15.8015;500;;;2016-08-25T00:00:00Z
2251735138;Neogobius melanostomus (Pallas, 1814);present;56.0795;15.708;500;;;2016-08-25T00:00:00Z
2251734918;Neogobius melanostomus (Pallas, 1814);present;56.08133;15.7285;500;;;2016-08-25T00:00:00Z
2251736215;Neogobius melanostomus (Pallas, 1814);present;56.08933;15.73733;500;;;2016-08-25T00:00:00Z
2251736258;Neogobius melanostomus (Pallas, 1814);present;56.092;15.75233;500;;;2016-08-25T00:00:00Z
1896996872;Neogobius melanostomus (Pallas, 1814);present;42.08937;-83.13081;;;;2016-08-25T00:00:00Z
1896996866;Neogobius melanostomus (Pallas, 1814);present;42.08937;-83.13081;;;;2016-08-25T00:00:00Z
1897221887;Neogobius melanostomus (Pallas, 1814);present;46.09909;-83.78055;;;;2016-08-25T00:00:00Z
2251735879;Neogobius melanostomus (Pallas, 1814);present;56.06833;15.81817;500;;;2016-08-26T00:00:00Z
2251735530;Neogobius melanostomus (Pallas, 1814);present;56.06917;15.81817;500;;;2016-08-26T00:00:00Z
2027245757;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245750;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245731;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245724;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245712;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245707;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245623;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245611;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245602;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245388;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245385;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245365;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245363;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245348;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245342;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245326;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245320;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245306;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245288;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245272;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245264;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245255;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245237;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245221;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245214;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245195;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245184;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245173;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245169;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245159;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245153;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245135;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245120;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245106;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245092;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245079;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245076;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245054;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245043;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245038;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245028;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245009;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027245004;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244899;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244886;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244879;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244869;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244847;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244830;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244808;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244790;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244789;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244781;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244766;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244760;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244751;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244736;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244734;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244729;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244720;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244718;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244708;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244704;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244688;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244673;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244659;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244642;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244623;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244601;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244483;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244467;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244457;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244445;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244431;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244420;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244414;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244402;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244377;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244360;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244343;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244320;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244302;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244297;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244293;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244286;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244273;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244270;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244261;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244257;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244251;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244250;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244233;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244232;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244222;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244221;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244217;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244209;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244084;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244074;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244057;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027244038;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027243983;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
2027243700;Neogobius melanostomus (Pallas, 1814);present;51.13066;5.83349;250;;;2016-08-26T00:00:00Z
1570648376;Neogobius melanostomus (Pallas, 1814);present;51.06307;4.43069;10;;;2016-08-26T00:00:00Z
1668794186;Neogobius melanostomus (Pallas, 1814);present;42.363713;-87.812283;117;;;2016-08-26T07:07:00Z
1432552241;Neogobius melanostomus (Pallas, 1814);present;56.679345;16.377725;100;;;2016-08-28T00:00:00Z
1570648352;Neogobius melanostomus (Pallas, 1814);present;50.75533;5.68412;10;;;2016-08-29T00:00:00Z
2270373298;Neogobius melanostomus (Pallas, 1814);present;50.39011;4.88117;10;;;2016-08-30T00:00:00Z
1896988663;Neogobius melanostomus (Pallas, 1814);present;41.70186;-83.39163;;;;2016-08-30T00:00:00Z
1896988597;Neogobius melanostomus (Pallas, 1814);present;41.70186;-83.39163;;;;2016-08-30T00:00:00Z
1896988685;Neogobius melanostomus (Pallas, 1814);present;41.70218;-83.40714;;;;2016-08-30T00:00:00Z
1896989047;Neogobius melanostomus (Pallas, 1814);present;41.71974;-83.38976;;;;2016-08-30T00:00:00Z
1896988992;Neogobius melanostomus (Pallas, 1814);present;41.71974;-83.38976;;;;2016-08-30T00:00:00Z
1896989109;Neogobius melanostomus (Pallas, 1814);present;41.72461;-83.38243;;;;2016-08-30T00:00:00Z
1896989043;Neogobius melanostomus (Pallas, 1814);present;41.72461;-83.38243;;;;2016-08-30T00:00:00Z
1896989444;Neogobius melanostomus (Pallas, 1814);present;41.74275;-83.42219;;;;2016-08-30T00:00:00Z
1896989672;Neogobius melanostomus (Pallas, 1814);present;41.75703;-83.41203;;;;2016-08-30T00:00:00Z
1972359268;Neogobius melanostomus (Pallas, 1814);present;51.2;6;5000;;;2016-08-31T00:00:00Z
1972664043;Neogobius melanostomus (Pallas, 1814);present;53.2;6.05;5000;;;2016-08-31T00:00:00Z
1896988721;Neogobius melanostomus (Pallas, 1814);present;41.7047;-83.34389;;;;2016-08-31T00:00:00Z
1896988662;Neogobius melanostomus (Pallas, 1814);present;41.7047;-83.34389;;;;2016-08-31T00:00:00Z
1896988973;Neogobius melanostomus (Pallas, 1814);present;41.71877;-83.34358;;;;2016-08-31T00:00:00Z
1896988938;Neogobius melanostomus (Pallas, 1814);present;41.71877;-83.34358;;;;2016-08-31T00:00:00Z
1896989103;Neogobius melanostomus (Pallas, 1814);present;41.72404;-83.35215;;;;2016-08-31T00:00:00Z
1896989029;Neogobius melanostomus (Pallas, 1814);present;41.72404;-83.35215;;;;2016-08-31T00:00:00Z
1896989306;Neogobius melanostomus (Pallas, 1814);present;41.73269;-83.43645;;;;2016-08-31T00:00:00Z
1896989443;Neogobius melanostomus (Pallas, 1814);present;41.74588;-83.44412;;;;2016-08-31T00:00:00Z
2332662762;Neogobius melanostomus (Pallas, 1814);present;43.09185;-83.63771;;;;2016-08-31T00:00:00Z
1897048803;Neogobius melanostomus (Pallas, 1814);present;43.09185;-83.63771;;;;2016-08-31T00:00:00Z
2273114375;Neogobius melanostomus (Pallas, 1814);present;44.2963;-78.30517;;;;2016-08-31T00:00:00Z
2273114015;Neogobius melanostomus (Pallas, 1814);present;44.3074;-77.95906;;;;2016-08-31T00:00:00Z
2273112788;Neogobius melanostomus (Pallas, 1814);present;44.38467;-77.85789;;;;2016-08-31T00:00:00Z
1972655772;Neogobius melanostomus (Pallas, 1814);present;51.05;5.75;5000;;;2016-09-01T00:00:00Z
1972653997;Neogobius melanostomus (Pallas, 1814);present;51.55;6.05;5000;;;2016-09-01T00:00:00Z
1896988776;Neogobius melanostomus (Pallas, 1814);present;41.70547;-83.38138;;;;2016-09-01T00:00:00Z
1896988702;Neogobius melanostomus (Pallas, 1814);present;41.70547;-83.38138;;;;2016-09-01T00:00:00Z
1896988784;Neogobius melanostomus (Pallas, 1814);present;41.70565;-83.39891;;;;2016-09-01T00:00:00Z
1896988686;Neogobius melanostomus (Pallas, 1814);present;41.70565;-83.39891;;;;2016-09-01T00:00:00Z
1896989074;Neogobius melanostomus (Pallas, 1814);present;41.72352;-83.44237;;;;2016-09-01T00:00:00Z
1896989018;Neogobius melanostomus (Pallas, 1814);present;41.72352;-83.44237;;;;2016-09-01T00:00:00Z
2332660736;Neogobius melanostomus (Pallas, 1814);present;42.07141;-82.47231;;;;2016-09-02T00:00:00Z
1972636366;Neogobius melanostomus (Pallas, 1814);present;51.8;4.5;5000;;;2016-09-03T00:00:00Z
1972629100;Neogobius melanostomus (Pallas, 1814);present;51.8;4.5;5000;;;2016-09-03T00:00:00Z
1972629015;Neogobius melanostomus (Pallas, 1814);present;51.8;4.5;5000;;;2016-09-03T00:00:00Z
1313779436;Neogobius melanostomus (Pallas, 1814);present;45.2584;-81.6607;100;5.18;5.18;2016-09-04T18:23:00Z
1972063704;Neogobius melanostomus (Pallas, 1814);present;51.75;4.75;5000;;;2016-09-05T00:00:00Z
2332662558;Neogobius melanostomus (Pallas, 1814);present;43.7687;-86.42261;;;;2016-09-06T00:00:00Z
2332664372;Neogobius melanostomus (Pallas, 1814);present;43.77491;-86.42907;;;;2016-09-06T00:00:00Z
2332661253;Neogobius melanostomus (Pallas, 1814);present;43.78065;-86.43648;;;;2016-09-06T00:00:00Z
1972066873;Neogobius melanostomus (Pallas, 1814);present;51.75;4.75;5000;;;2016-09-07T00:00:00Z
1970339594;Neogobius melanostomus (Pallas, 1814);present;51.95;5.55;5000;;;2016-09-07T00:00:00Z
1972598606;Neogobius melanostomus (Pallas, 1814);present;52.05;5.2;5000;;;2016-09-07T00:00:00Z
1580188124;Neogobius melanostomus (Pallas, 1814);present;47.537991;7.71399;250;;;2016-09-07T00:00:00Z
2270371501;Neogobius melanostomus (Pallas, 1814);present;50.38979;4.88112;10;;;2016-09-08T00:00:00Z
1897003761;Neogobius melanostomus (Pallas, 1814);present;42.24176;-83.11179;;;;2016-09-08T00:00:00Z
1897003709;Neogobius melanostomus (Pallas, 1814);present;42.24176;-83.11179;;;;2016-09-08T00:00:00Z
1829283165;Neogobius melanostomus (Pallas, 1814);present;45.8209;-86.031;;46;0;2016-09-09T00:00:00Z
1829281911;Neogobius melanostomus (Pallas, 1814);present;45.8484;-86.005;;37;0;2016-09-09T00:00:00Z
1829282095;Neogobius melanostomus (Pallas, 1814);present;45.8843;-86;;27;0;2016-09-09T00:00:00Z
1829281142;Neogobius melanostomus (Pallas, 1814);present;45.9005;-86.0044;;18;0;2016-09-09T00:00:00Z
1972554374;Neogobius melanostomus (Pallas, 1814);present;52.2;6.15;5000;;;2016-09-11T00:00:00Z
1570648444;Neogobius melanostomus (Pallas, 1814);present;51.14114;5.62175;10;;;2016-09-11T00:00:00Z
1453112116;Neogobius melanostomus (Pallas, 1814);present;43.11511;-76.236294;5;;;2016-09-11T14:22:16Z
1972066610;Neogobius melanostomus (Pallas, 1814);present;51.75;4.75;5000;;;2016-09-12T00:00:00Z
1972063157;Neogobius melanostomus (Pallas, 1814);present;51.75;4.75;5000;;;2016-09-12T00:00:00Z
1972549709;Neogobius melanostomus (Pallas, 1814);present;52.75;5.2;5000;;;2016-09-12T00:00:00Z
2423579167;Neogobius melanostomus (Pallas, 1814);present;43.55545;-79.61348;;;;2016-09-12T00:00:00Z
1438099063;Neogobius melanostomus (Pallas, 1814);present;56.12127;15.397654;5;5;0;2016-09-13T00:00:00Z
1972530147;Neogobius melanostomus (Pallas, 1814);present;51.85;4.65;5000;;;2016-09-14T00:00:00Z
1897145802;Neogobius melanostomus (Pallas, 1814);present;44.40573;-88.05392;;;;2016-09-14T00:00:00Z
1829296771;Neogobius melanostomus (Pallas, 1814);present;44.4852;-86.2994;;37;0;2016-09-14T00:00:00Z
1829297877;Neogobius melanostomus (Pallas, 1814);present;44.4867;-86.3176;;55;0;2016-09-14T00:00:00Z
1829294531;Neogobius melanostomus (Pallas, 1814);present;44.5116;-86.2686;;27;0;2016-09-14T00:00:00Z
1829291522;Neogobius melanostomus (Pallas, 1814);present;44.5177;-86.2595;;18;0;2016-09-14T00:00:00Z
1433340931;Neogobius melanostomus (Pallas, 1814);present;56.679602;16.380743;200;;;2016-09-15T00:00:00Z
1438099120;Neogobius melanostomus (Pallas, 1814);present;56.062065;15.706279;5;3;0;2016-09-15T00:00:00Z
1438099098;Neogobius melanostomus (Pallas, 1814);present;56.134162;15.756387;5;3;0;2016-09-15T00:00:00Z
1897146777;Neogobius melanostomus (Pallas, 1814);present;44.42323;-88.04197;;;;2016-09-15T00:00:00Z
1897146987;Neogobius melanostomus (Pallas, 1814);present;44.42787;-88.02939;;;;2016-09-15T00:00:00Z
1897147440;Neogobius melanostomus (Pallas, 1814);present;44.4355;-88.02456;;;;2016-09-15T00:00:00Z
1829298599;Neogobius melanostomus (Pallas, 1814);present;43.9321;-86.5023;;18;0;2016-09-15T00:00:00Z
1972516810;Neogobius melanostomus (Pallas, 1814);present;50.75;5.65;5000;;;2016-09-16T00:00:00Z
1972518757;Neogobius melanostomus (Pallas, 1814);present;50.95;5.7;5000;;;2016-09-16T00:00:00Z
1829300523;Neogobius melanostomus (Pallas, 1814);present;42.6979;-86.2745;;27;0;2016-09-16T00:00:00Z
1829300739;Neogobius melanostomus (Pallas, 1814);present;42.7009;-86.2658;;22;0;2016-09-16T00:00:00Z
1972235594;Neogobius melanostomus (Pallas, 1814);present;51.75;4.25;5000;;;2016-09-17T00:00:00Z
1972448118;Neogobius melanostomus (Pallas, 1814);present;51.8;4.1;5000;;;2016-09-17T00:00:00Z
1829301409;Neogobius melanostomus (Pallas, 1814);present;42.6873;-86.2999;;37;0;2016-09-17T00:00:00Z
1829301236;Neogobius melanostomus (Pallas, 1814);present;42.6922;-86.2366;;13;0;2016-09-17T00:00:00Z
1315074274;Neogobius melanostomus (Pallas, 1814);present;44.764144;-86.0757;5;;;2016-09-17T10:50:24Z
1453177050;Neogobius melanostomus (Pallas, 1814);present;43.386415;-87.869532;31;;;2016-09-17T22:44:00Z
1972491570;Neogobius melanostomus (Pallas, 1814);present;51.7;4.3;5000;;;2016-09-18T00:00:00Z
1972490938;Neogobius melanostomus (Pallas, 1814);present;51.7;4.3;5000;;;2016-09-18T00:00:00Z
1972485154;Neogobius melanostomus (Pallas, 1814);present;52.1;6.2;5000;;;2016-09-19T00:00:00Z
1972484698;Neogobius melanostomus (Pallas, 1814);present;52.1;6.2;5000;;;2016-09-19T00:00:00Z
1897148463;Neogobius melanostomus (Pallas, 1814);present;44.45734;-88.01673;;;;2016-09-19T00:00:00Z
1829303953;Neogobius melanostomus (Pallas, 1814);present;42.4446;-87.712;;37;0;2016-09-19T00:00:00Z
1829304552;Neogobius melanostomus (Pallas, 1814);present;42.4576;-87.7533;;18;0;2016-09-19T00:00:00Z
1896982629;Neogobius melanostomus (Pallas, 1814);present;41.46537;-82.69549;;;;2016-09-20T00:00:00Z
1896982564;Neogobius melanostomus (Pallas, 1814);present;41.46537;-82.69549;;;;2016-09-20T00:00:00Z
1896982926;Neogobius melanostomus (Pallas, 1814);present;41.46906;-82.72246;;;;2016-09-20T00:00:00Z
1896982916;Neogobius melanostomus (Pallas, 1814);present;41.46906;-82.72246;;;;2016-09-20T00:00:00Z
1972463941;Neogobius melanostomus (Pallas, 1814);present;51.7;4.85;5000;;;2016-09-21T00:00:00Z
